gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,Quarter,code_str,total_units_num
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019040,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019040,48113019040,110,75,89,100,5,1,1.5,136,459,1642,17892,11709,-1,3,45,24,28,16,-1,84,23,98,84,4,8,83,9,67,76,49,-1,10,20,70,4,81,71,-1,4,19,1,3,1,6,0,2,187,100,224,78,10,12,6,15,75,21,,19100,61796,,,TX,,,2023-12-31,48113019040,110
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019040,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019040,48113019040,110,75,89,100,5,1,1.5,136,459,1642,17892,11709,-1,3,45,24,28,16,-1,84,23,98,84,4,8,83,9,67,76,49,-1,10,20,70,4,81,71,-1,4,19,1,3,1,6,0,2,187,100,224,78,10,12,6,15,75,21,,19100,61796,,,TX,,,2023-12-31,48113019040,110
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019041,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019041,48113019041,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113019041,12
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019041,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019041,48113019041,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113019041,12
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019042,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019042,48113019042,13,77,11,100,5,18,3.8,42,600,1548,21611,5660,9,9,27,-1,55,45,-1,55,22,100,82,9,55,73,55,27,-1,10,-1,64,36,-1,-1,91,55,-1,9,9,27,-1,-1,27,9,56,139,91,310,-1,18,82,36,3,60,49,,19100,29000,,,TX,,,2023-12-31,48113019042,13
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019042,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019042,48113019042,13,77,11,100,5,18,3.8,42,600,1548,21611,5660,9,9,27,-1,55,45,-1,55,22,100,82,9,55,73,55,27,-1,10,-1,64,36,-1,-1,91,55,-1,9,9,27,-1,-1,27,9,56,139,91,310,-1,18,82,36,3,60,49,,19100,29000,,,TX,,,2023-12-31,48113019042,13
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019044,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019044,48113019044,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019044,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019044,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019044,48113019044,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019044,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019045,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019045,48113019045,16,83,14,100,6,-1,1.9,26,532,1311,16530,8901,-1,7,64,-1,29,29,-1,71,21,93,86,7,7,86,14,20,33,19,-1,21,14,64,14,100,29,7,57,-1,-1,7,-1,7,7,-1,209,100,178,43,29,29,21,15,81,62,,19100,29000,,,TX,,,2023-12-31,48113019045,16
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019045,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019045,48113019045,16,83,14,100,6,-1,1.9,26,532,1311,16530,8901,-1,7,64,-1,29,29,-1,71,21,93,86,7,7,86,14,20,33,19,-1,21,14,64,14,100,29,7,57,-1,-1,7,-1,7,7,-1,209,100,178,43,29,29,21,15,81,62,,19100,29000,,,TX,,,2023-12-31,48113019045,16
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019046,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019046,48113019046,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019046,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019046,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019046,48113019046,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019046,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019047,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019047,48113019047,30,80,26,100,6,4,2.0,51,458,1472,14737,7513,19,4,38,27,12,27,-1,73,18,96,92,4,23,69,23,50,75,35,-1,27,27,46,-1,92,54,-1,35,8,-1,4,-1,4,0,27,169,96,209,35,50,15,15,10,83,55,,19100,29000,,,TX,,,2023-12-31,48113019047,30
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019047,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019047,48113019047,30,80,26,100,6,4,2.0,51,458,1472,14737,7513,19,4,38,27,12,27,-1,73,18,96,92,4,23,69,23,50,75,35,-1,27,27,46,-1,92,54,-1,35,8,-1,4,-1,4,0,27,169,96,209,35,50,15,15,10,83,55,,19100,29000,,,TX,,,2023-12-31,48113019047,30
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019048,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019048,48113019048,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019048,11
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019048,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019048,48113019048,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019048,11
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019049,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019049,48113019049,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019049,12
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019049,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019049,48113019049,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,29000,,,TX,,,2023-12-31,48113019049,12
Census tract,TX Texas,TX Texas 113 Dallas County 48113019050,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019050,48113019050,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019050,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019051,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019051,48113019051,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,64064,,,TX,,,2023-12-31,48113019051,12
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019051,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019051,48113019051,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,64064,,,TX,,,2023-12-31,48113019051,12
Census tract,TX Texas,TX Texas 113 Dallas County 48113019052,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019052,48113019052,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019052,0
Census tract,TX Texas,TX Texas 113 Dallas County 48113019053,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019053,48113019053,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019053,0
Census tract,TX Texas,TX Texas 113 Dallas County 48113019101,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019101,48113019101,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019101,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019102,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019102,48113019102,50,74,41,100,4,7,3.4,140,594,1586,18864,5524,8,13,40,-1,40,44,-1,54,19,100,73,7,63,90,63,25,80,16,-1,59,29,12,-1,83,61,-1,15,17,-1,7,-1,7,0,52,164,100,341,12,10,78,20,18,53,76,,19100,61796,,,TX,,,2023-12-31,48113019102,50
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019102,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019102,48113019102,50,74,41,100,4,7,3.4,140,594,1586,18864,5524,8,13,40,-1,40,44,-1,54,19,100,73,7,63,90,63,25,80,16,-1,59,29,12,-1,83,61,-1,15,17,-1,7,-1,7,0,52,164,100,341,12,10,78,20,18,53,76,,19100,61796,,,TX,,,2023-12-31,48113019102,50
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019202,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019202,48113019202,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019202,11
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019202,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019202,48113019202,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019202,11
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019203,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019203,48113019203,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019203,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019203,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019203,48113019203,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019203,6
Census tract,TX Texas,TX Texas 113 Dallas County 48113019205,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019205,48113019205,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019205,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019208,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019208,48113019208,27,92,25,100,6,4,1.1,28,351,631,15145,13523,-1,4,67,13,17,4,-1,92,21,100,88,-1,8,60,8,94,88,86,-1,28,40,32,-1,32,20,-1,-1,64,4,8,-1,12,0,-1,140,28,200,92,-1,8,4,17,86,17,,19100,19000,,,TX,,,2023-12-31,48113019208,27
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019208,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019208,48113019208,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113019208,9
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019208,7,811/PRAC,9,,TX Texas Dallas County 019208,48113019208,18,99,18,100,7,6,1.0,18,334,267,15140,15140,-1,6,61,17,17,-1,-1,100,21,100,89,-1,-1,50,-1,100,100,100,-1,28,44,28,-1,6,-1,-1,-1,89,-1,6,-1,6,0,-1,118,-1,-1,100,-1,-1,-1,17,86,17,,19100,19000,,,TX,,,2023-12-31,48113019208,18
Census tract,TX Texas,TX Texas 113 Dallas County 48113019210,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019210,48113019210,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019210,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019211,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019211,48113019211,59,91,58,100,5,5,1.6,90,406,965,16744,10790,9,3,43,19,26,9,-1,91,22,97,78,2,10,81,10,38,8,10,-1,12,2,86,21,64,19,-1,33,36,-1,12,-1,12,0,18,110,100,110,72,17,10,7,7,43,63,,19100,61796,,,TX,,,2023-12-31,48113019211,59
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019211,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019211,48113019211,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019211,9
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019211,7,Project Based Section 8,5,,TX Texas Dallas County 019211,48113019211,50,94,50,100,5,4,1.2,58,355,865,15111,13026,8,4,46,22,20,-1,-1,100,21,100,80,-1,-1,80,-1,100,8,9,-1,-1,2,98,24,58,6,-1,38,42,-1,14,-1,14,0,-1,107,100,68,84,16,-1,4,7,43,63,,19100,61796,,,TX,,,2023-12-31,48113019211,50
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019212,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019212,48113019212,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113019212,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019212,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019212,48113019212,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113019212,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019213,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019213,48113019213,302,71,233,100,6,18,1.1,255,315,1550,12153,11104,4,7,65,12,11,6,-1,81,17,97,92,0,1,51,1,72,79,71,-1,18,29,54,9,65,61,0,1,35,-1,3,-1,3,0,5,108,48,120,82,18,0,14,36,83,0,,19100,19000,,,TX,,,2023-12-31,48113019213,302
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019213,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019213,48113019213,302,71,233,100,6,18,1.1,255,315,1550,12153,11104,4,7,65,12,11,6,-1,81,17,97,92,0,1,51,1,72,79,71,-1,18,29,54,9,65,61,0,1,35,-1,3,-1,3,0,5,108,48,120,82,18,0,14,36,83,0,,19100,19000,,,TX,,,2023-12-31,48113019213,302
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019214,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019214,48113019214,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019214,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019214,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019214,48113019214,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019214,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019215,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019215,48113019215,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019215,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019215,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019215,48113019215,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019215,5
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019215,7,202/PRAC,8,,TX Texas Dallas County 019215,48113019215,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019215,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019216,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019216,48113019216,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019216,6
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019216,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019216,48113019216,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,61796,,,TX,,,2023-12-31,48113019216,6
Census tract,TX Texas,TX Texas 113 Dallas County 48113019301,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019301,48113019301,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019301,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019302,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019302,48113019302,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,74492,,,TX,,,2023-12-31,48113019302,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113019302,7,Housing Choice Vouchers,3,,TX Texas Dallas County 019302,48113019302,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,74492,,,TX,,,2023-12-31,48113019302,2
Census tract,TX Texas,TX Texas 113 Dallas County 48113019400,7,Summary of All HUD Programs,1,,TX Texas Dallas County 019400,48113019400,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113019400,0
